"geographicAreaM49","aquastatElement","ts_length","count_NA_raw","count_NA_imp","num_imp_values","share_NA_imp","description"
"Cameroon",4331,25,24,0,24,96,"% of the cultivated area equipped for irrigation"
"Cameroon",4445,25,25,0,25,100,"% of area equipped for irrigation salinized"
"Cameroon",4446,25,25,0,25,100,"% of area equipped for irrigation drained"
"Cameroon",4448,25,25,0,25,100,"Other agricultural water managed area"
"Cameroon",4450,25,23,0,23,92,"Freshwater withdrawal as % of internal renewable water resources"
"Cameroon",4455,25,25,0,25,100,"Conservation agriculture area as % of arable land area"
"Cameroon",4457,25,23,0,23,92,"Municipal water withdrawal per capita (total population)"
"Cameroon",4458,25,13,0,13,52,"GDP per Capita"
"Cameroon",4459,25,25,0,25,100,"Area equipped for full control irrigation: pressurized (sprinkler + localized)"
"Cameroon",4462,25,24,25,-1,-4,"Harvested irrigated crop area as % of the full control irrigation area actually irrigated"
"Cameroon",4463,25,24,0,24,96,"% of area equipped for full control irrigation actually irrigated"
"Cameroon",4464,25,24,25,-1,-4,"Irrigated cropping intensity"
"Cameroon",4466,25,25,0,25,100,"% of area equipped by direct use of treated municipal wastewater"
"Cameroon",4467,25,22,0,22,88,"Freshwater withdrawal as % of total water withdrawal"
"Cameroon",4468,25,23,0,23,92,"Municipal water withdrawal per capita (urban population)"
"Cameroon",4470,25,13,0,13,52,"% of total country area cultivated"
"Cameroon",4471,25,24,0,24,96,"Dam capacity per capita"
"Cameroon",4509,25,25,0,25,100,"Exploitable: total renewable surface water"
"Cameroon",4514,25,25,0,25,100,"% of area equipped for irrigation by direct use of non-treated municipal wastewater"
"Cameroon",4531,25,23,0,23,92,"Industrial water withdrawal per capita"
"Cameroon",4532,25,23,0,23,92,"Agricultural water withdrawal per capita"
"Cameroon",4533,25,25,0,25,100,"Area equipped by direct use of treated municipal wastewater"
"Cameroon",4534,25,25,0,25,100,"Area equipped by direct use of not treated municipal wastewater"
"Cameroon",4535,25,25,0,25,100,"Direct use of treated municipal wastewater"
"Cameroon",4536,25,13,0,13,52,"Overlap: between surface water and groundwater"
"Cameroon",4538,25,17,0,17,68,"% of economically active population active in agriculture"
"Canada",4103,36,24,0,24,66.6666666666667,"Cultivated area (arable land + permanent crops)"
"Canada",4105,36,24,0,24,66.6666666666667,"Rural population"
"Canada",4107,36,25,0,25,69.4444444444444,"Population density"
"Canada",4108,36,28,0,28,77.7777777777778,"Population economically active in agriculture"
"Canada",4150,36,24,0,24,66.6666666666667,"Long-term average annual precipitation in volume"
"Canada",4157,36,24,0,24,66.6666666666667,"Total internal renewable water resources (IRWR)"
"Canada",4158,36,25,0,25,69.4444444444444,"Total internal renewable water resources per capita"
"Canada",4164,36,24,0,24,66.6666666666667,"Surface water: accounted inflow"
"Canada",4176,36,24,0,24,66.6666666666667,"Surface water: total external renewable"
"Canada",4182,36,24,0,24,66.6666666666667,"Water resources: total external renewable"
"Canada",4185,36,24,0,24,66.6666666666667,"Total renewable surface water"
"Canada",4187,36,24,0,24,66.6666666666667,"Total renewable groundwater"
"Canada",4188,36,24,0,24,66.6666666666667,"Total renewable water resources"
"Canada",4190,36,25,0,25,69.4444444444444,"Total renewable water resources per capita"
"Canada",4192,36,24,0,24,66.6666666666667,"Dependency ratio"
"Canada",4196,36,36,0,36,100,"Total exploitable water resources"
"Canada",4253,36,33,0,33,91.6666666666667,"Total water withdrawal"
"Canada",4254,36,33,0,33,91.6666666666667,"Agricultural water withdrawal as % of total water withdrawal"
"Canada",4255,36,33,0,33,91.6666666666667,"Municipal water withdrawal as % of total withdrawal"
"Canada",4256,36,33,0,33,91.6666666666667,"Industrial water withdrawal as % of total water withdrawal"
"Canada",4257,36,35,0,35,97.2222222222222,"Total water withdrawal per capita"
"Canada",4263,36,36,0,36,100,"Total freshwater withdrawal (primary and secondary)"
"Canada",4271,36,35,0,35,97.2222222222222,"Agricultural water requirement as % of agricultural water withdrawal"
"Canada",4273,36,35,0,35,97.2222222222222,"Agricultural water withdrawal as % of total renewable water resources"
"Canada",4275,36,35,0,35,97.2222222222222,"MDG 7.5. Freshwater withdrawal as % of total renewable water resources"
"Canada",4300,36,36,0,36,100,"Total cultivated area drained"
"Canada",4305,36,36,0,36,100,"% of total cultivated area drained"
"Canada",4311,36,36,0,36,100,"Area equipped for full control irrigation: total"
"Canada",4313,36,36,0,36,100,"Area equipped for irrigation: total"
"Canada",4317,36,36,0,36,100,"Total agricultural water managed area"
"Canada",4319,36,35,36,-1,-2.77777777777778,"% of agricultural water managed area equipped for irrigation"
"Canada",4323,36,35,36,-1,-2.77777777777778,"% of area equipped for irrigation by groundwater"
"Canada",4324,36,35,36,-1,-2.77777777777778,"% of area equipped for irrigation by surface water"
"Canada",4325,36,36,36,0,0,"% of area equipped for irrigation by mixed surface water and groundwater"
"Canada",4327,36,36,36,0,0,"% of area equipped for irrigation power irrigated"
"Canada",4328,36,35,36,-1,-2.77777777777778,"% of the area equipped for irrigation actually irrigated"
"Canada",4330,36,36,36,0,0,"% of irrigation potential equipped for irrigation"
"Canada",4331,36,36,0,36,100,"% of the cultivated area equipped for irrigation"
"Canada",4445,36,36,36,0,0,"% of area equipped for irrigation salinized"
"Canada",4446,36,36,36,0,0,"% of area equipped for irrigation drained"
"Canada",4448,36,36,0,36,100,"Other agricultural water managed area"
"Canada",4450,36,35,0,35,97.2222222222222,"Freshwater withdrawal as % of internal renewable water resources"
"Canada",4455,36,36,0,36,100,"Conservation agriculture area as % of arable land area"
"Canada",4457,36,35,0,35,97.2222222222222,"Municipal water withdrawal per capita (total population)"
"Canada",4458,36,24,0,24,66.6666666666667,"GDP per Capita"
"Canada",4459,36,35,0,35,97.2222222222222,"Area equipped for full control irrigation: pressurized (sprinkler + localized)"
"Canada",4462,36,36,36,0,0,"Harvested irrigated crop area as % of the full control irrigation area actually irrigated"
"Canada",4463,36,35,36,-1,-2.77777777777778,"% of area equipped for full control irrigation actually irrigated"
"Canada",4464,36,36,36,0,0,"Irrigated cropping intensity"
"Canada",4466,36,36,36,0,0,"% of area equipped by direct use of treated municipal wastewater"
"Canada",4467,36,31,0,31,86.1111111111111,"Freshwater withdrawal as % of total water withdrawal"
"Canada",4468,36,35,0,35,97.2222222222222,"Municipal water withdrawal per capita (urban population)"
"Canada",4470,36,24,0,24,66.6666666666667,"% of total country area cultivated"
"Canada",4471,36,35,0,35,97.2222222222222,"Dam capacity per capita"
"Canada",4509,36,36,0,36,100,"Exploitable: total renewable surface water"
"Canada",4514,36,36,36,0,0,"% of area equipped for irrigation by direct use of non-treated municipal wastewater"
"Canada",4531,36,35,0,35,97.2222222222222,"Industrial water withdrawal per capita"
"Canada",4532,36,35,0,35,97.2222222222222,"Agricultural water withdrawal per capita"
"Canada",4533,36,36,0,36,100,"Area equipped by direct use of treated municipal wastewater"
"Canada",4534,36,36,0,36,100,"Area equipped by direct use of not treated municipal wastewater"
"Canada",4535,36,36,0,36,100,"Direct use of treated municipal wastewater"
"Canada",4536,36,24,0,24,66.6666666666667,"Overlap: between surface water and groundwater"
"Canada",4538,36,28,0,28,77.7777777777778,"% of economically active population active in agriculture"
"Central African Republic",4103,16,4,0,4,25,"Cultivated area (arable land + permanent crops)"
"Central African Republic",4105,16,4,0,4,25,"Rural population"
"Central African Republic",4107,16,5,0,5,31.25,"Population density"
"Central African Republic",4108,16,8,0,8,50,"Population economically active in agriculture"
"Central African Republic",4150,16,4,0,4,25,"Long-term average annual precipitation in volume"
"Central African Republic",4157,16,4,0,4,25,"Total internal renewable water resources (IRWR)"
"Central African Republic",4158,16,5,0,5,31.25,"Total internal renewable water resources per capita"
"Central African Republic",4164,16,4,0,4,25,"Surface water: accounted inflow"
"Central African Republic",4176,16,4,0,4,25,"Surface water: total external renewable"
"Central African Republic",4182,16,4,0,4,25,"Water resources: total external renewable"
"Central African Republic",4185,16,4,0,4,25,"Total renewable surface water"
"Central African Republic",4187,16,4,0,4,25,"Total renewable groundwater"
"Central African Republic",4188,16,4,0,4,25,"Total renewable water resources"
"Central African Republic",4190,16,5,0,5,31.25,"Total renewable water resources per capita"
"Central African Republic",4192,16,4,0,4,25,"Dependency ratio"
"Central African Republic",4196,16,16,0,16,100,"Total exploitable water resources"
"Central African Republic",4253,16,13,0,13,81.25,"Total water withdrawal"
"Central African Republic",4254,16,13,0,13,81.25,"Agricultural water withdrawal as % of total water withdrawal"
"Central African Republic",4255,16,13,0,13,81.25,"Municipal water withdrawal as % of total withdrawal"
"Central African Republic",4256,16,13,0,13,81.25,"Industrial water withdrawal as % of total water withdrawal"
"Central African Republic",4257,16,15,0,15,93.75,"Total water withdrawal per capita"
"Central African Republic",4263,16,16,0,16,100,"Total freshwater withdrawal (primary and secondary)"
"Central African Republic",4271,16,15,0,15,93.75,"Agricultural water requirement as % of agricultural water withdrawal"
"Central African Republic",4273,16,15,0,15,93.75,"Agricultural water withdrawal as % of total renewable water resources"
"Central African Republic",4275,16,15,0,15,93.75,"MDG 7.5. Freshwater withdrawal as % of total renewable water resources"
"Central African Republic",4300,16,16,0,16,100,"Total cultivated area drained"
"Central African Republic",4305,16,16,0,16,100,"% of total cultivated area drained"
"Central African Republic",4311,16,16,0,16,100,"Area equipped for full control irrigation: total"
"Central African Republic",4313,16,16,0,16,100,"Area equipped for irrigation: total"
"Central African Republic",4317,16,16,0,16,100,"Total agricultural water managed area"
"Central African Republic",4319,16,15,16,-1,-6.25,"% of agricultural water managed area equipped for irrigation"
"Central African Republic",4323,16,16,16,0,0,"% of area equipped for irrigation by groundwater"
"Central African Republic",4324,16,15,16,-1,-6.25,"% of area equipped for irrigation by surface water"
"Central African Republic",4325,16,16,16,0,0,"% of area equipped for irrigation by mixed surface water and groundwater"
"Central African Republic",4327,16,16,16,0,0,"% of area equipped for irrigation power irrigated"
"Central African Republic",4328,16,15,16,-1,-6.25,"% of the area equipped for irrigation actually irrigated"
"Central African Republic",4330,16,15,0,15,93.75,"% of irrigation potential equipped for irrigation"
"Central African Republic",4331,16,15,0,15,93.75,"% of the cultivated area equipped for irrigation"
"Central African Republic",4445,16,16,16,0,0,"% of area equipped for irrigation salinized"
"Central African Republic",4446,16,16,16,0,0,"% of area equipped for irrigation drained"
"Central African Republic",4448,16,16,0,16,100,"Other agricultural water managed area"
"Central African Republic",4450,16,15,0,15,93.75,"Freshwater withdrawal as % of internal renewable water resources"
"Central African Republic",4455,16,16,0,16,100,"Conservation agriculture area as % of arable land area"
"Central African Republic",4457,16,15,0,15,93.75,"Municipal water withdrawal per capita (total population)"
"Central African Republic",4458,16,4,0,4,25,"GDP per Capita"
"Central African Republic",4459,16,16,0,16,100,"Area equipped for full control irrigation: pressurized (sprinkler + localized)"
"Central African Republic",4462,16,15,16,-1,-6.25,"Harvested irrigated crop area as % of the full control irrigation area actually irrigated"
"Central African Republic",4463,16,15,16,-1,-6.25,"% of area equipped for full control irrigation actually irrigated"
"Central African Republic",4464,16,15,16,-1,-6.25,"Irrigated cropping intensity"
"Central African Republic",4466,16,16,16,0,0,"% of area equipped by direct use of treated municipal wastewater"
"Central African Republic",4467,16,13,0,13,81.25,"Freshwater withdrawal as % of total water withdrawal"
"Central African Republic",4468,16,15,0,15,93.75,"Municipal water withdrawal per capita (urban population)"
"Central African Republic",4470,16,4,0,4,25,"% of total country area cultivated"
"Central African Republic",4471,16,16,0,16,100,"Dam capacity per capita"
"Central African Republic",4509,16,16,0,16,100,"Exploitable: total renewable surface water"
"Central African Republic",4514,16,16,16,0,0,"% of area equipped for irrigation by direct use of non-treated municipal wastewater"
"Central African Republic",4531,16,15,0,15,93.75,"Industrial water withdrawal per capita"
"Central African Republic",4532,16,15,0,15,93.75,"Agricultural water withdrawal per capita"
"Central African Republic",4533,16,16,0,16,100,"Area equipped by direct use of treated municipal wastewater"
"Central African Republic",4534,16,16,0,16,100,"Area equipped by direct use of not treated municipal wastewater"
"Central African Republic",4535,16,16,0,16,100,"Direct use of treated municipal wastewater"
"Central African Republic",4536,16,4,0,4,25,"Overlap: between surface water and groundwater"
"Central African Republic",4538,16,8,0,8,50,"% of economically active population active in agriculture"
"Chad",4103,17,5,0,5,29.4117647058824,"Cultivated area (arable land + permanent crops)"
"Chad",4105,17,5,0,5,29.4117647058824,"Rural population"
"Chad",4107,17,6,0,6,35.2941176470588,"Population density"
"Chad",4108,17,9,0,9,52.9411764705882,"Population economically active in agriculture"
"Chad",4150,17,5,0,5,29.4117647058824,"Long-term average annual precipitation in volume"
"Chad",4157,17,5,0,5,29.4117647058824,"Total internal renewable water resources (IRWR)"
"Chad",4158,17,6,0,6,35.2941176470588,"Total internal renewable water resources per capita"
"Chad",4164,17,5,0,5,29.4117647058824,"Surface water: accounted inflow"
"Chad",4176,17,5,0,5,29.4117647058824,"Surface water: total external renewable"
"Chad",4182,17,5,0,5,29.4117647058824,"Water resources: total external renewable"
"Chad",4185,17,5,0,5,29.4117647058824,"Total renewable surface water"
"Chad",4187,17,5,0,5,29.4117647058824,"Total renewable groundwater"
"Chad",4188,17,5,0,5,29.4117647058824,"Total renewable water resources"
"Chad",4190,17,6,0,6,35.2941176470588,"Total renewable water resources per capita"
"Chad",4192,17,5,0,5,29.4117647058824,"Dependency ratio"
"Chad",4196,17,17,0,17,100,"Total exploitable water resources"
"Chad",4253,17,15,0,15,88.2352941176471,"Total water withdrawal"
"Chad",4254,17,14,0,14,82.3529411764706,"Agricultural water withdrawal as % of total water withdrawal"
"Chad",4255,17,15,0,15,88.2352941176471,"Municipal water withdrawal as % of total withdrawal"
"Chad",4256,17,15,0,15,88.2352941176471,"Industrial water withdrawal as % of total water withdrawal"
